propertyCode,thumbnail,externalReference,numPhotos,floor,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,topPlus,newDevelopmentFinished,parkingSpace,neighborhood,highlight
33396017,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/16/37/2c/243843139.jpg,EVO200057B19,17,7,510000.0,{'price': {'amount': 510000.0}},flat,sale,67.0,1,1,Lapa,Lisboa,Estrela,Lapa,pt,38.7048214,-9.1683229,False,https://www.idealista.pt/empreendimento/33396017/,,False,newdevelopment,True,True,7612.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Piso'}",True,False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
33396018,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/52/da/af/243843147.jpg,EVO200057B23,17,8,540000.0,{'price': {'amount': 540000.0}},flat,sale,72.0,1,1,Lapa,Lisboa,Estrela,Lapa,pt,38.7074174,-9.1656772,False,https://www.idealista.pt/empreendimento/33396018/,,False,newdevelopment,True,True,7500.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Piso'}",True,False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
33396032,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/d9/69/33/243843109.jpg,EVO200057B1,17,1,745000.0,{'price': {'amount': 745000.0}},flat,sale,142.0,2,3,Lapa,Lisboa,Estrela,Lapa,pt,38.7062498,-9.1668928,False,https://www.idealista.pt/empreendimento/33396032/,,False,newdevelopment,True,True,5246.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Piso'}",True,False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
33396019,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/52/da/af/243843147.jpg,EVO200057B27,17,9,560000.0,{'price': {'amount': 560000.0}},flat,sale,72.0,1,1,Lapa,Lisboa,Estrela,Lapa,pt,38.7072606,-9.167969,False,https://www.idealista.pt/empreendimento/33396019/,,False,newdevelopment,True,True,7778.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Piso'}",True,False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
33396021,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/d3/e4/54/243843143.jpg,EVO200057B22,17,8,530000.0,{'price': {'amount': 530000.0}},flat,sale,67.0,1,1,Lapa,Lisboa,Estrela,Lapa,pt,38.7075929,-9.1687161,False,https://www.idealista.pt/empreendimento/33396021/,,False,newdevelopment,True,True,7910.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Piso'}",True,False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
33396026,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/62/25/60/243843113.jpg,EVO200057B10,17,4,810000.0,{'price': {'amount': 810000.0}},flat,sale,139.0,2,3,Lapa,Lisboa,Estrela,Lapa,pt,38.7075036,-9.1661653,False,https://www.idealista.pt/empreendimento/33396026/,,False,newdevelopment,True,True,5827.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Piso'}",True,False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
33396027,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/8f/34/52/243843185.jpg,EVO200057B14,17,5,845000.0,{'price': {'amount': 845000.0}},flat,sale,139.0,2,3,Lapa,Lisboa,Estrela,Lapa,pt,38.7074486,-9.1657348,False,https://www.idealista.pt/empreendimento/33396027/,,False,newdevelopment,True,True,6079.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Piso'}",True,False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
33396025,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/5c/cf/a0/243843144.jpg,EVO200057B5,17,3,780000.0,{'price': {'amount': 780000.0}},flat,sale,139.0,2,3,Lapa,Lisboa,Estrela,Lapa,pt,38.7070148,-9.1684946,False,https://www.idealista.pt/empreendimento/33396025/,,False,newdevelopment,True,True,5612.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Piso'}",True,False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
33396009,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/cb/03/d0/243843142.jpg,EVO200057B9,17,4,450000.0,{'price': {'amount': 450000.0}},flat,sale,67.0,1,1,Lapa,Lisboa,Estrela,Lapa,pt,38.7075549,-9.1692907,False,https://www.idealista.pt/empreendimento/33396009/,,False,newdevelopment,True,True,6716.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Piso'}",True,False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
33395966,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/d9/69/33/243843109.jpg,EVO200057B12,17,5,470000.0,{'price': {'amount': 470000.0}},flat,sale,67.0,1,1,Lapa,Lisboa,Estrela,Lapa,pt,38.7073644,-9.1664423,False,https://www.idealista.pt/empreendimento/33395966/,,False,newdevelopment,True,True,7015.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Piso'}",True,False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
33396016,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/c2/a3/b3/243843111.jpg,EVO200057B16,17,6,490000.0,{'price': {'amount': 490000.0}},flat,sale,67.0,1,1,Lapa,Lisboa,Estrela,Lapa,pt,38.7058032,-9.1673002,False,https://www.idealista.pt/empreendimento/33396016/,"Apartamento de 1 dormitorio insertado en un desarrollo compuesto por 45 apartamentos, ubicado en Lisboa en el centro histórico, en uno de los barrios más nobles de la ciudad, la Estrella. Propiedad compuesta por: sala, cocina equipada, suite. Apartamento moderno y funcional, con acabados, revestimientos y materiales de alta calidad, que brindan armonía y confort. Cuenta con aire acondicionado y ventanas con doble acristalamiento. Situado a pocos minutos a pie de la zona ribereña de la ciudad y de varias zonas verdes, perfectas para pasear o andar en bicicleta. Rodeado de servicios, comercios, restaurantes y varios transportes públicos, contando además con la inauguración de una nueva estación de metro, que reforzará la conexión del emprendimiento con toda la ciudad. El condominio tiene acceso exclusivo a una elegante azotea con piscina y área de recreación, con impresionantes vistas del Puente 25 de Abril y el río Tajo. FINALIZACIÓN DE LA OBRA PREVISTA PARA FINALES DE 2025.",False,newdevelopment,True,True,7313.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Piso'}",True,False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
33395967,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/a9/5b/8b/243843110.jpg,EVO200057B13,17,5,480000.0,{'price': {'amount': 480000.0}},flat,sale,72.0,1,1,Lapa,Lisboa,Estrela,Lapa,pt,38.7073779,-9.1681757,False,https://www.idealista.pt/empreendimento/33395967/,,False,newdevelopment,True,True,6667.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Piso'}",True,False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
33395987,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/9e/85/42/243843141.jpg,EVO200057B2,17,1,399000.0,{'price': {'amount': 399000.0}},flat,sale,59.0,1,2,Lapa,Lisboa,Estrela,Lapa,pt,38.7070687,-9.1655931,False,https://www.idealista.pt/empreendimento/33395987/,"Apartamento de 1 dormitorio insertado en un desarrollo compuesto por 45 apartamentos, ubicado en Lisboa en el centro histórico, en uno de los barrios más nobles de la ciudad, la Estrella. Propiedad compuesta por: sala, cocina equipada, suite. Apartamento moderno y funcional, con acabados, revestimientos y materiales de alta calidad, que brindan armonía y confort. Cuenta con aire acondicionado y ventanas con doble acristalamiento. Situado a pocos minutos a pie de la zona ribereña de la ciudad y de varias zonas verdes, perfectas para pasear o andar en bicicleta. Rodeado de servicios, comercios, restaurantes y varios transportes públicos, contando además con la inauguración de una nueva estación de metro, que reforzará la conexión del emprendimiento con toda la ciudad. El condominio tiene acceso exclusivo a una elegante azotea con piscina y área de recreación, con impresionantes vistas del Puente 25 de Abril y el río Tajo. FINALIZACIÓN DE LA OBRA PREVISTA PARA FINALES DE 2025.",False,newdevelopment,True,True,6763.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Piso'}",True,False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
33396031,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/49/df/82/243843365.jpg,SS010,24,3,610000.0,{'price': {'amount': 610000.0}},flat,sale,58.0,1,1,rua Maestro António Taborda,Lisboa,Estrela,Lapa,pt,38.7062317,-9.1674384,False,https://www.idealista.pt/imovel/33396031/,,False,good,False,False,10517.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Piso en rua Maestro António Taborda'}",True,False,False,False,False,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
33395982,https://img3.idealista.pt/blur/WEB_LISTING/90/id.pro.pt.image.master/f2/51/63/243842504.jpg,,18,3,412900.0,{'price': {'amount': 412900.0}},flat,sale,120.0,3,2,"rua Carvalho Araújo, 104",Lisboa,Penha de França,Bairro dos Actores - Barão Sabrosa,pt,38.7360264,-9.1310555,True,https://www.idealista.pt/imovel/33395982/,,False,good,False,False,3441.0,{'typology': 'flat'},"{'subtitle': 'Penha de França, Lisboa', 'title': 'Piso en rua Carvalho Araújo, 104'}",True,False,False,False,False,False,,,,
33395975,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/94/91/ce/243965579.jpg,107996,26,4,970000.0,{'price': {'amount': 970000.0}},flat,sale,130.0,3,2,Rato - Amoreiras,Lisboa,Santo António,Rato - Amoreiras,pt,38.7235443,-9.1567418,False,https://www.idealista.pt/imovel/33395975/,ref: 107996.,False,good,False,,7462.0,{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Piso'}",True,False,False,False,False,False,,,,
33395741,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/1a/f5/28/243833049.jpg,,35,7,540000.0,{'price': {'amount': 540000.0}},flat,sale,140.0,2,3,"avenida Avenue Avenue Engenheiro Arantes e Oliveira, 14",Lisboa,Areeiro,Olaias,pt,38.7404846,-9.1242504,True,https://www.idealista.pt/imovel/33395741/,,False,good,False,True,3857.0,{'typology': 'flat'},"{'subtitle': 'Areeiro, Lisboa', 'title': 'Piso en avenida Avenue Avenue Engenheiro Arantes e Oliveira, 14'}",False,False,False,False,False,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
33395763,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/7b/f0/cf/243833801.jpg,,33,11,385000.0,{'price': {'amount': 385000.0}},flat,sale,72.0,1,2,"avenida Avenue Avenue Engenheiro Arantes e Oliveira, 14",Lisboa,Areeiro,Olaias,pt,38.7404846,-9.1242504,True,https://www.idealista.pt/imovel/33395763/,"Apartamento con vistas al río Tajo, situado en un edificio moderno con portero. Características principales: •Suite espaciosa, con toda la privacidad y confort. •Dos modernos cuartos de baño, uno perteneciente a la suite y el otro, un aseo social •Salón, con excelente área, proporcionando la creación de dos ambientes distintos, así como una zona de comedor y otra zona de estar. •Cocina totalmente equipada (lavavajillas y lavadora y secadora, campana extractora, cocina, horno, microondas, frigorífico) y espacio para comidas. Otras características relevantes: •Áreas muy generosas en un ambiente tranquilo y con mucha luz natural •Acabados de calidad en todo el apartamento, garantizando confort y sofisticación •Estacionamiento privado para un vehículo •Trastero •Ubicación privilegiada, cerca del comercio local, centro comercial, escuelas y transporte público, en particular la estación de metro de Olaias Sobre la zona, lo que debe saber: Espacios verdes y culturales, como por ejemplo el Parque da Bela Vista, es una de las mayores áreas abiertas de Lisboa, excelente lugar para relajarse pasear al aire libre, o simplemente tomar un café. Aproximadamente a escuelas, universidades, incluyendo algunas escuelas internacionales y del Hospital de Santa María, es fundamental para quien busca esta zona para invertir. No pierda la oportunidad de adquirir este apartamento, ideal para quien busca vivir en la ciudad, pero que le gusta tener una casa espaciosa y con la energía que solo una buena luz natural puede dar! Si su objetivo no es adquirir su casa, sino invertir en el mercado inmobiliario de calidad, tengo la certeza de que encontrará esta oportunidad muy interesante. Póngase en contacto para más información y reserve una visita hoy mismo!",False,good,False,True,5347.0,{'typology': 'flat'},"{'subtitle': 'Areeiro, Lisboa', 'title': 'Piso en avenida Avenue Avenue Engenheiro Arantes e Oliveira, 14'}",True,False,False,False,False,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
33395878,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/c9/f5/26/243837451.jpg,APA_261 (4) (2),29,1,999000.0,{'price': {'amount': 999000.0}},flat,sale,148.0,3,2,Campo de Santana - Santa Marta,Lisboa,Santo António,Campo de Santana - Santa Marta,pt,38.7199301,-9.1445907,False,https://www.idealista.pt/imovel/33395878/,,True,good,False,True,6750.0,{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Piso'}",True,False,False,False,False,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
33395877,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/60/69/88/243837375.jpg,DUP_208 (2),30,bj,2995000.0,{'price': {'amount': 2995000.0}},duplex,sale,246.0,5,3,Saldanha - Picoas,Lisboa,Arroios,São Jorge de Arroios,pt,38.7276223,-9.143266,False,https://www.idealista.pt/imovel/33395877/,"Feraboli Real Estate presenta en exclusiva este apartamento de diseño arquitectónico con jardín privado situado cerca del Parque Eduardo VII. La planta baja incluye una sala de estar con suelos de piedra originales y enormes ventanales que se abren a la terraza y al patio, un comedor y una exclusiva cocina de lioz melocotón con zona de desayuno y un espacio oculto para la colada. Las escaleras rodeadas de estanterías hechas a medida le llevan al segundo piso, donde encontrará los dormitorios y la oficina. Sistema de calefacción central con radiadores en todas las habitaciones. La propiedad incluye una terraza con zona de comedor al aire libre y un jardín privado con total privacidad. El apartamento se vende con un estudio independiente que podría fusionarse si fuera necesario. Se puede alquilar aparcamiento en las inmediaciones de la propiedad. Para más información, póngase en contacto con nuestra Oficina Privada.",True,good,False,False,12175.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Saldanha - Picoas, Lisboa', 'title': 'Dúplex'}",True,False,False,False,False,False,,,Saldanha - Picoas,
33395629,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/e9/20/4f/243831091.jpg,,5,1,290000.0,{'price': {'amount': 290000.0}},duplex,sale,90.0,2,2,Vila Cândida,Lisboa,Penha de França,Centro,pt,38.7243269,-9.1277478,False,https://www.idealista.pt/imovel/33395629/,"Apartamento dúplex para remodelación total, con proyecto ya aprobado por la Cámara de Lisboa y presupuestado. En la primera planta se encuentra un amplio open-space de 30m2 compuesto por cocina, zona de comedor, salón y escaleras de acceso al segundo piso. En esta planta se encuentra también una suite con baño completo y un pequeño vestidor. El segundo piso está destinado a otra suite con bastante área de almacenamiento. El inmueble está ubicado en Vila Cândida, en Penha de França, un barrio que en los últimos años ha tenido una creciente demanda y que por eso constituye una gran oportunidad de inversión. Los residentes tienen estacionamiento en el interior de la Vila y paradas de autobús a pocos metros, en la Avenida General Roçadas. El equipo de meta. atelier podrá hacer toda la gestión de obra y decoración del inmueble.",False,renew,False,False,3222.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Penha de França, Lisboa', 'title': 'Dúplex en Vila Cândida'}",True,False,False,False,False,False,,,,
