propertyCode,thumbnail,externalReference,numPhotos,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,parkingSpace,newDevelopmentFinished,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,highlight,topNewDevelopment,topPlus,floor,neighborhood
33311059,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/c0/6c/52/240082015.jpg,124401142-21,23,545000.0,{'price': {'amount': 545000.0}},flat,sale,82.0,2,1,rua da Bombarda,Lisboa,Arroios,Anjos,pt,38.7192287,-9.1338884,False,https://www.idealista.pt/imovel/33311059/,,False,good,False,,,,6646.0,{'typology': 'flat'},"{'subtitle': 'Arroios, Lisboa', 'title': 'Piso en rua da Bombarda'}",False,False,False,False,,False,False,,
33311001,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/c8/56/fe/240080805.jpg,123751206-159,14,179000.0,"{'price': {'amount': 179000.0, 'priceDropInfo': {'formerPrice': 199000.0, 'priceDropValue': 20000, 'priceDropPercentage': 10}}}",studio,sale,30.0,0,1,rua do Cruzeiro s/n,Lisboa,Ajuda,Rio Seco - Casalinho,pt,38.7075734,-9.1921094,True,https://www.idealista.pt/imovel/33311001/,"Totalmente renovado, estratégicamente ubicado en el corazón de Ajuda. Apartamento T0 transformado en T1 con cocina equipada, mucho orden y mucha luz solar. Toda la tubería y electricidad totalmente renovadas, ventanas de vidrio doble. Situado en la planta baja al nivel del 1er piso en un edificio de placa. Propiedad ideal para vivienda propia o para inversión. Su diseño funcional proporciona un ambiente acogedor y práctico, perfecto para estudiantes que buscan un espacio confortable. Situado en la planta baja a nivel del 1er piso de un edificio de placa. Su ubicación privilegiada en Ajuda garantiza proximidad a la universidad, transporte público y una variedad de servicios esenciales. Agenda tu visita y descubre tu próxima inversión exitosa en Ajuda.",True,good,False,False,,,5967.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Ajuda, Lisboa', 'title': 'T0 en rua do Cruzeiro s/n'}",False,False,False,False,,False,False,bj,
33310935,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/7d/0c/5e/240079909.jpg,120521498-42,23,375000.0,{'price': {'amount': 375000.0}},flat,sale,105.0,3,2,Calçada do Poço s/n,Lisboa,Santa Clara,,pt,38.7828475,-9.1620668,True,https://www.idealista.pt/imovel/33310935/,,False,good,False,,,,3571.0,{'typology': 'flat'},"{'subtitle': 'Santa Clara, Lisboa', 'title': 'Piso en Calçada do Poço s/n'}",False,False,False,False,,False,False,,
33310853,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/de/a0/a8/240077366.jpg,C0453-00406,17,320000.0,{'price': {'amount': 320000.0}},flat,sale,85.0,2,1,"rua Cândido Figueiredo, 83",Lisboa,São Domingos de Benfica,Estrada de Benfica,pt,38.7451741,-9.1768498,True,https://www.idealista.pt/imovel/33310853/,,False,good,False,False,,,3765.0,{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Piso en rua Cândido Figueiredo, 83'}",False,False,False,False,,False,False,2,
33310704,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/37/b0/c4/240069094.jpg,123751564-35,30,360000.0,{'price': {'amount': 360000.0}},flat,sale,81.0,3,2,São Vicente de Fora,Lisboa,São Vicente,São Vicente de Fora,pt,38.7120576,-9.1298083,False,https://www.idealista.pt/imovel/33310704/,"Alfama es uno de los barrios más antiguos y genuinos de Lisboa, su arquitectura presenta características peculiares de edificios antiguos y coloridos que le confieren un carácter alegre y tranquilo. Actualmente, Alfama dispone de un amplio, pero consciente, proceso de renovación, que seduce a lisboetas y extranjeros, bañándose al Sol, donde encuentra un feliz refugio en sus rincones y un pequeño comercio lleno de creatividad. Para vivir una experiencia genuina en Lisboa hay que perderse entre los callejones de Alfama y sentir el verdadero espíritu del barrio lleno de encantos que es considerado el corazón de la ciudad. Al caminar por las callejuelas desordenadas y estrechas de Alfama, se sentirá en un pequeño pueblo y presenciará conversaciones entre vecinos, escuchará el fado que resuena por las escaleras y aún verá el río Tajo en otra dimensión. En este barrio único encontramos este apartamento de tipología T3, con cerca de 81m2, que nos deleita por su vista al río. Se distribuye por una sala de estar que comunica con la cocina, tres habitaciones siendo una de ellas una división interior, un baño social y otro de apoyo al área privada del inmueble. La ubicación del apartamento es muy próxima al mediático Castillo de San Jorge, a 2 minutos a pie del Mirador de las Puertas del Sol y a 5 minutos a pie del Mirador de la Gracia, que nos ofrecen como telón de fondo una visión única sobre el río Tajo. Antiguo, típico, genuino, encantador y carismático.. . El barrio de Alfama es todo esto y mucho más.. . ¡Reserve su visita!",False,good,False,False,,,4444.0,{'typology': 'flat'},"{'subtitle': 'São Vicente, Lisboa', 'title': 'Piso'}",False,False,False,False,,False,False,1,
33310550,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/76/7f/6e/243680308.jpg,TRI-71-24-MIA,31,399900.0,{'price': {'amount': 399900.0}},flat,sale,67.0,2,1,rua do Vale de Santo António,Lisboa,São Vicente,Santa Engrácia,pt,38.7204354,-9.1246439,False,https://www.idealista.pt/imovel/33310550/,,True,good,False,False,,,5969.0,{'typology': 'flat'},"{'subtitle': 'São Vicente, Lisboa', 'title': 'Piso en rua do Vale de Santo António'}",True,False,True,False,,False,False,3,
33310539,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/45/56/74/243949901.jpg,TRI-70-24-MIA,17,399900.0,{'price': {'amount': 399900.0}},flat,sale,67.0,2,1,rua do Vale de Santo António,Lisboa,São Vicente,Santa Engrácia,pt,38.7205197,-9.1221509,False,https://www.idealista.pt/imovel/33310539/,,True,good,False,False,,,5969.0,{'typology': 'flat'},"{'subtitle': 'São Vicente, Lisboa', 'title': 'Piso en rua do Vale de Santo António'}",True,False,True,False,,False,False,2,
33310519,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/f4/ca/53/243949880.jpg,TRI-69-24-MIA,16,399900.0,{'price': {'amount': 399900.0}},flat,sale,67.0,2,1,rua do Vale de Santo António,Lisboa,São Vicente,Santa Engrácia,pt,38.720356,-9.1241135,False,https://www.idealista.pt/imovel/33310519/,,True,good,False,False,,,5969.0,{'typology': 'flat'},"{'subtitle': 'São Vicente, Lisboa', 'title': 'Piso en rua do Vale de Santo António'}",True,False,True,False,,False,False,1,
33310518,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/9b/8f/91/242665554.jpg,TRI-72-24-MIA,7,299900.0,{'price': {'amount': 299900.0}},studio,sale,60.0,0,1,rua do Vale de Santo António,Lisboa,São Vicente,Santa Engrácia,pt,38.7201528,-9.1222188,False,https://www.idealista.pt/imovel/33310518/,,False,good,False,False,,,4998.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'São Vicente, Lisboa', 'title': 'T0 en rua do Vale de Santo António'}",True,False,False,False,,False,False,bj,
33310413,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/96/87/b5/240059841.jpg,DÚP_600,51,1390000.0,{'price': {'amount': 1390000.0}},duplex,sale,368.0,5,5,"avenida do Brasil, 31",Lisboa,Alvalade,Campo Grande,pt,38.755501,-9.1501272,True,https://www.idealista.pt/imovel/33310413/,,True,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,3777.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Alvalade, Lisboa', 'title': 'Dúplex en avenida do Brasil, 31'}",True,False,False,False,,False,False,6,
33310315,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/0e/46/14/240056717.jpg,,25,279900.0,{'price': {'amount': 279900.0}},flat,sale,81.0,1,1,rua dos Arneiros,Lisboa,Benfica,Arneiros,pt,38.7551983,-9.202091,False,https://www.idealista.pt/imovel/33310315/,,False,good,False,False,,,3456.0,{'typology': 'flat'},"{'subtitle': 'Benfica, Lisboa', 'title': 'Piso en rua dos Arneiros'}",False,False,False,False,,False,False,st,
33310227,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/e6/60/08/240054279.jpg,mi15164_DI,12,336066.0,{'price': {'amount': 336066.0}},studio,sale,45.0,0,1,Rato - Amoreiras,Lisboa,Santo António,Rato - Amoreiras,pt,38.7203057,-9.150017,False,https://www.idealista.pt/imovel/33310227/,"Moderno apartamento de 1 dormitorio, situado en Altis Prime, en el centro de Lisboa junto a la Av. Libertad, totalmente amueblado y equipado. El Altis Prime es un concepto de apartahotel de lujo, con todos los servicios de un hotel de 5 estrellas y con la privacidad y comodidad del hogar. Los apartamentos Altis Prime de diseño moderno combinan un ambiente sofisticado y urbano con la comodidad de un servicio personalizado. Servicio de limpieza y mantenimiento, jacuzzi y área de descanso en la azotea del edificio, vista a la ciudad, recepción 24 horas, bar, centro de negocios y salas de reuniones. La información a la que se hace referencia no es vinculante. Debe consultar la documentación de la propiedad.  ACERCA DE MÉTODO EL AMI: 866 Fundada en 1988, Método ha ido acumulando una facturación creciente apoyada en un equipo de profesionales experimentados, sujetos a una constante actualización. Método está equipado para acompañar y asesorar cualquier tipo de operación inmobiliaria, de una manera capaz y eficiente.",False,good,False,True,,,7468.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Santo António, Lisboa', 'title': 'T0'}",True,False,False,False,,False,False,6,
33310226,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/b9/bc/10/240054254.jpg,mi15164_BH,12,531000.0,{'price': {'amount': 531000.0}},flat,sale,75.0,1,1,Rato - Amoreiras,Lisboa,Santo António,Rato - Amoreiras,pt,38.7184682,-9.1501943,False,https://www.idealista.pt/imovel/33310226/,"Moderno apartamento de 1 dormitorio, situado en Altis Prime, en el centro de Lisboa junto a la Av. Libertad, totalmente amueblado y equipado. El Altis Prime es un concepto de apartahotel de lujo, con todos los servicios de un hotel de 5 estrellas y con la privacidad y comodidad del hogar. Los apartamentos Altis Prime de diseño moderno combinan un ambiente sofisticado y urbano con la comodidad de un servicio personalizado. Servicio de limpieza y mantenimiento, jacuzzi y área de descanso en la azotea del edificio, vista a la ciudad, recepción 24 horas, bar, centro de negocios y salas de reuniones. La información a la que se hace referencia no es vinculante. Debe consultar la documentación de la propiedad.  ACERCA DE MÉTODO EL AMI: 866 Fundada en 1988, Método ha ido acumulando una facturación creciente apoyada en un equipo de profesionales experimentados, sujetos a una constante actualización. Método está equipado para acompañar y asesorar cualquier tipo de operación inmobiliaria, de una manera capaz y eficiente.",False,good,False,True,,,7080.0,{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Piso'}",True,False,False,False,{'groupDescription': 'Top'},False,False,1,
33310137,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/bd/83/6e/240092834.jpg,CMAR/127,15,740000.0,{'price': {'amount': 740000.0}},flat,sale,198.0,2,2,Santa Clara,Lisboa,Santa Clara,,pt,38.7841535,-9.1550464,False,https://www.idealista.pt/imovel/33310137/,,False,good,False,True,,,3737.0,{'typology': 'flat'},"{'subtitle': 'Santa Clara, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,1,
33310136,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/05/a9/1a/240092868.jpg,CMAR/127.1,16,880000.0,{'price': {'amount': 880000.0}},flat,sale,257.0,2,2,Santa Clara,Lisboa,Santa Clara,,pt,38.7834982,-9.1561683,False,https://www.idealista.pt/imovel/33310136/,,False,good,False,True,,,3424.0,{'typology': 'flat'},"{'subtitle': 'Santa Clara, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,2,
33310135,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/03/c2/63/240092906.jpg,CMAR/127.2,16,690000.0,{'price': {'amount': 690000.0}},flat,sale,176.0,2,2,Santa Clara,Lisboa,Santa Clara,,pt,38.7865266,-9.1563636,False,https://www.idealista.pt/imovel/33310135/,,False,good,False,True,,,3920.0,{'typology': 'flat'},"{'subtitle': 'Santa Clara, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,2,
33310140,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/09/87/de/240092907.jpg,CMAR/127.3,16,690000.0,{'price': {'amount': 690000.0}},flat,sale,170.0,2,2,Santa Clara,Lisboa,Santa Clara,,pt,38.7868228,-9.1549543,False,https://www.idealista.pt/imovel/33310140/,,False,good,False,True,,,4059.0,{'typology': 'flat'},"{'subtitle': 'Santa Clara, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,3,
33310134,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/95/0e/58/240092914.jpg,CMAR/127.4,16,890000.0,{'price': {'amount': 890000.0}},flat,sale,249.0,3,3,Santa Clara,Lisboa,Santa Clara,,pt,38.7837609,-9.1551847,False,https://www.idealista.pt/imovel/33310134/,,False,good,False,True,,,3574.0,{'typology': 'flat'},"{'subtitle': 'Santa Clara, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,3,
33310133,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/38/dd/8e/240092942.jpg,CMAR/127.5,16,850000.0,{'price': {'amount': 850000.0}},flat,sale,216.0,3,3,Santa Clara,Lisboa,Santa Clara,,pt,38.7863519,-9.1549364,False,https://www.idealista.pt/imovel/33310133/,,False,good,False,True,,,3935.0,{'typology': 'flat'},"{'subtitle': 'Santa Clara, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,4,
33308014,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/c7/bf/a9/243651179.jpg,103240089,43,1485000.0,{'price': {'amount': 1485000.0}},flat,sale,200.0,4,1,Lapa,Lisboa,Estrela,Lapa,pt,38.7108087,-9.1570651,False,https://www.idealista.pt/imovel/33308014/,"Ubicado en una calle tranquila, cerca de la Calçada da Estrela y del Palacio de São Bento con sus magníficos jardines, este extraordinario apartamento ha unificado dos pisos: la planta baja y la subsótano, ambos con entradas separadas y espléndidas áreas exteriores, totalizando trescientos metros cuadrados. En un edificio encantador, a cien metros de la Calçada da Estrela y del Palacio de São Bento, residencia oficial del Primer Ministro, este apartamento se encuentra en un verdadero oasis de paz y tranquilidad. El estilo de vida en esta zona es muy agradable, con restaurantes y cafés cercanos. La ubicación estratégica ofrece una accesibilidad rápida a varios puntos de interés: a cuatro minutos de Príncipe Real, siete minutos del Chiado y de la Avenida da Liberdade, con fácil acceso al área del río, a la autopista A5 y a las playas de Cascais. La futura estación de metro de Estrela está a solo ciento veinte metros. Cuf Tejo, un hospital de referencia, se encuentra a siete minutos. Supermercados y escuelas, como São João de Deus, Liceo Pedro Nunes y Liceo Francés, están cerca. Al ingresar por una encantadora entrada independiente, se llega a un vestíbulo que proporciona acceso a la planta baja o a las escaleras que llevan a una planta luminosa organizada alrededor de un hermoso patio con una fuente central. El primer piso de este dúplex cuenta con una sala de estar con comedor y una cocina de concepto abierto. Tiene suelos de madera clara. La zona social está vinculada a una terraza con espacio suficiente para una mesa de comedor para ocho personas. Desde el área exterior, se disfruta de varios jardines privados que ofrecen tranquilidad y perfumes de los árboles. Tiene dos habitaciones, una de ellas en suite, y un amplio baño completo. El piso del patio es encantador, con todas las divisiones organizadas alrededor del patio y su fuente central. También cuenta con una galería de arcos de medio punto. Esta organización hace que el espacio sea muy versátil. Incluye un baño completo, una despensa o una pequeña cocina, y varias salas. Esta propiedad exclusiva se destaca por sus características singulares, ofreciendo una experiencia de vida refinada en uno de los barrios más privilegiados de Lisboa.",True,good,False,False,,,7425.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Piso'}",False,False,False,False,{'groupDescription': 'Top'},False,False,,
