propertyCode,thumbnail,externalReference,numPhotos,floor,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,parkingSpace,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,topPlus,highlight,neighborhood,newDevelopmentFinished
33405854,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/3c/cd/20/244281017.jpg,1208-4476,33,1,410000.0,{'price': {'amount': 410000.0}},flat,sale,106.0,1,1,Praça da Figueira,Lisboa,Santa Maria Maior,Rossio - Martim Moniz,pt,38.7115118,-9.1391187,False,https://www.idealista.pt/imovel/33405854/,"¿Me gustará el sitio? - ¡Seguro que sí! ¿A quién no le gusta el ambiente en el corazón de la Baixa? ¡Por alguna razón esta es una de las zonas más buscadas de Lisboa y de todo Portugal por su encanto, naturaleza histórica, restaurantes, tiendas y servicios! ¿En serio? Quiero saber más. - Es un T1+1 (C/ cocina - Comedor) de 106m2, remodelado y con características únicas. Es un apartamento muy luminoso con una sala con áreas generosas y cocina equipada. También tiene una agradable zona de comedor. El inmueble tiene aire acondicionado y vidrios dobles. Necesito saber más para decidir. - Sencillo, estamos en plena Plaza de Figueira, junto a la Plaza del Rossio y de la Baixa-Chiado, cerca de la Avenida da Liberdade y Avenidas Novas, São Sebastião, Saldanha, . ¡donde todo sucede! ¡Perfecto! ¿Algo más? - Tiene una estación de metro a 5 minutos lo que le permite llegar a las más variadas zonas de Lisboa en poco tiempo. A pesar de ser una zona sin abundancia de lugares de estacionamiento, existen 3 parques públicos cerca donde es posible una cuota mensual. Características: Tipo: Apartamento T1+1 Piso: 1er piso Ascensor: Sin ascensor Nº de Baños: 1 Estacionamiento: No Condominio: 21,95 Características: Características Exteriores - Piso Alto; Características Interiores - Hall de entrada; Amueblado; Electrodomésticos empotrados; Baño de la Suite; Armarios empotrados; Características Generales - Remodelado; Otros Equipamientos - Nevera; Microondas; Vistas - Vista a la ciudad; Otras características - Cocina Equipada; Suite; Aire Acondicionado.",False,good,False,False,,3868.0,{'typology': 'flat'},"{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Piso en Praça da Figueira'}",True,False,False,False,False,False,,,
33405852,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/e6/c5/75/244280938.jpg,1208-4624,16,1,576000.0,{'price': {'amount': 576000.0}},flat,sale,73.0,2,1,Centro,Lisboa,Campolide,Centro,pt,38.7260042,-9.1647379,False,https://www.idealista.pt/imovel/33405852/,,False,good,False,False,,7890.0,{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Piso'}",True,False,False,False,False,False,,,
33405832,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/64/b1/1f/244280247.jpg,1208-4264,13,2,710000.0,{'price': {'amount': 710000.0}},flat,sale,86.0,2,2,Baixa,Lisboa,Santa Maria Maior,Baixa,pt,38.710009,-9.1339806,False,https://www.idealista.pt/imovel/33405832/,,False,good,False,,,8256.0,{'typology': 'flat'},"{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Piso'}",True,False,False,False,False,False,,,
33405829,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/cd/40/e0/244280163.jpg,1208-4417,16,,190000.0,{'price': {'amount': 190000.0}},flat,sale,42.0,1,1,Cais do Sodré - Santos,Lisboa,Misericórdia,Cais do Sodré - Santos,pt,38.7100914,-9.1517128,False,https://www.idealista.pt/imovel/33405829/,"Apartamento de 1 dormitorio más otro dormitorio interior. Cuarto piso en un edificio de 5 plantas (fracciones de vivienda). Solo hay 2 plantas disponibles para comprar: esta y la 2ª (esta alquilada hasta finales de 2025). Puedes comprar este apartamento para alquilar ahora mismo, o puedes reformar el apartamento y venderlo o alquilarlo (llámanos y pregunta por cuánto). Considera comprar más de una con mejores precios. ¡También puedes comprar para vivir aquí! Habrá una estación de metro (subterráneo) Santos-o-Velho en la Avenida D. Carlos I, junto a esta calle peatonal, en aprox. 2 años. Edificio construido antes de 1951 sin ascensor junto al Chiado y al río Tajo (Río Tejo), en Santos-o-Velho, debajo de Estrela y Bairro Alto, exposición al sol naciente y al atardecer. Permítete disfrutar de la vida típica de la ciudad de Lisboa con comercio local, restaurantes y lugares de entretenimiento y fácil acceso al ocio y la cultura. Vida multicultural, barrio emblemático. ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++ Apartamento de 1 dormitorio + 1, 4º piso en edificio de mampostería, sin ascensor. Ya solo tenemos a la venta este y el 2º piso (alquilado). Puedes comprar para alquilar ya, u optar por remodelar y vender o alquilar. Considere la compra de más de una fracción y benefíciese de precios especiales. Edificio cerca del Chiado y del río Tajo, de Santos / Lapa, en una calle peatonal llena de vida multicultural, en una de las zonas más emblemáticas de Lisboa, cerca del Chiado. Exposición solar Naciente Poniente. Permítase disfrutar de la vida típica de la Ciudad: del pequeño comercio local; restaurantes; lugares de entretenimiento de fácil acceso al ocio y la cultura. ¡Está prevista para dentro de 2 años la estación de Metro en Santos, en la Avenida al lado del edificio! edificio anterior a 1951 Características: Características Exteriores - Planta Alta; Características Generales - Para remodelar; Orientación - Naciente; Poniente; Otros Equipamientos - Depósito de agua; Refrigerador; Vistas - Vista ciudad; Otras características - Balcón.",False,good,False,,,4524.0,{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Piso'}",True,False,False,False,False,False,,,
33405826,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/d5/e4/83/244280125.jpg,1208-4416,14,,190000.0,{'price': {'amount': 190000.0}},flat,sale,42.0,1,1,Cais do Sodré - Santos,Lisboa,Misericórdia,Cais do Sodré - Santos,pt,38.7075121,-9.1517475,False,https://www.idealista.pt/imovel/33405826/,"Apartamento de 1 dormitorio más otro dormitorio interior. Segundo piso en un edificio de 5 plantas (fracciones de vivienda), alquilado por un año más. Las fotos del interior pertenecen al 1er piso porque es del mismo tamaño. Solo hay 2 plantas disponibles para comprar: la 4ª y esta (la 2ª), la única alquilada. Puedes comprar la 4ª para alquilar ahora mismo, o puedes reformar el apartamento y venderlo o alquilarlo (llámanos y pregunta por cuánto). Considera comprar más de uno con mejores precios. ¡También puedes comprar para vivir aquí! Habrá una estación de metro (subterráneo) Santos-o-Velho en la Avenida D. Carlos I, junto a esta calle peatonal, en aprox. 2 años. Edificio construido antes de 1951 sin ascensor (elevador) junto al Chiado y el río Tajo (Río Tejo), en Santos-o-Velho, debajo de Estrela y Bairro Alto, exposición al sol naciente y poniente. Permítete disfrutar de la vida típica de la ciudad de Lisboa con comercio local, restaurantes y lugares de entretenimiento y fácil acceso al ocio y la cultura. Vida multicultural, barrio emblemático. ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++ Apartamento de 1 dormitorio + 1, 2º piso en edificio de mampostería, sin ascensor. Esta fracción está arrendada hasta finales de 2025. Más tarde podrá alquilar a valores más actuales, u optar por remodelar y luego, sí, vender o alquilar. Las fotografías del interior son del 1er piso ya que la fracción es de igual dimensión Todavía tenemos a la venta el 4º piso, vacío. Edificio cerca del Chiado y del río Tajo, de Santos / Lapa, en una calle peatonal llena de vida multicultural, en una de las zonas más emblemáticas de Lisboa, cerca del Chiado. Considere comprar más de una fracción y benefíciese de precios especiales. Exposición solar Naciente Poniente. Permítase disfrutar de la vida típica de la Ciudad: del pequeño comercio local; restaurantes; lugares de entretenimiento de fácil acceso al ocio y la cultura. ¡Está prevista para dentro de 2 años la estación de Metro en Santos, en la Avenida al lado del edificio! edificio anterior a 1951 Características: Características Exteriores - Planta Alta; Características Generales - Para remodelar; Orientación - Naciente; Poniente; Otros Equipamientos - Depósito de agua; Nevera; Vistas - Vista ciudad; Otras características - Balcón.",False,good,False,,,4524.0,{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Piso'}",True,False,False,False,False,False,,,
33405816,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/de/cf/79/244279472.jpg,1208-4269,15,2,695000.0,{'price': {'amount': 695000.0}},flat,sale,78.0,1,1,Baixa,Lisboa,Santa Maria Maior,Baixa,pt,38.7130726,-9.1376354,False,https://www.idealista.pt/imovel/33405816/,,False,good,False,,,8910.0,{'typology': 'flat'},"{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Piso'}",True,False,False,False,False,False,,,
33405813,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/06/8a/da/244279341.jpg,1208-4642,39,6,625000.0,{'price': {'amount': 625000.0}},flat,sale,142.0,3,3,rua Sousa Lopes,Lisboa,Avenidas Novas,Entrecampos,pt,38.7450849,-9.1547899,False,https://www.idealista.pt/imovel/33405813/,"Apartamento T4 de origen, actualmente transformado en T3, muy céntrico y con excelentes accesos. El apartamento se distribuye en 2 plantas, siendo que en la primera se encuentra la zona social. Una cocina totalmente equipada con placa vitrocerámica, horno, campana extractora, microondas, frigorífico, lavavajillas, lavadora, secadora y termoacumulador. Un salón espacioso que se puede dividir en salón y comedor con acceso a un balcón. De apoyo a esta área puede contar con un aseo social. En la segunda planta encontramos la zona privada. Esta se divide en tres dormitorios, todos con armario empotrado, 2 baños. Tiene aún un espacio que se puede utilizar como un pequeño escritorio o una biblioteca. Este apartamento tiene una plaza de garaje. El inmueble se vende arrendado con yield del 4,1%. El Edificio Tridente ofrece una serie de servicios complementarios: Portero 24h al día Limpieza diaria del edificio Conducto de basura en la planta Contenedores de reciclaje en el garaje En su entorno podemos encontrar todo tipo de comercio, transportes, servicios y algunos puntos de interés como: Estación de metro y tren de Entrecampos Ciudad Universitaria Piscina de las Avenidas Novas Hospital de Santa María Hospital Curry Cabral Jardín de la Fundación Calouste Gulbenkian Centro Comercial del Campo Pequeño Con buenos accesos al eje Norte-Sur. LU Nº139 emitida por la CM. Lisboa Estacionamiento excluido del SCE, al del nº 2 del artículo 18. º del Decreto-Ley nº 101-D/2020, de 7 de diciembre Su futura casa está a una llamada de distancia. Cuente con nuestro equipo especializado en clientes compradores (Buyers Agent) para acompañarle de forma personalizada y completa a lo largo de todo el proceso de compra de su nueva casa. Your Partner For Life Características: Características Exteriores - Planta Alta; Zonas comunes; Características Interiores - Vestíbulo; Electrodomésticos empotrados; Armarios empotrados; Otros Equipamientos - Lavavajillas; Secadora; Frigorífico; Microondas; Lavadora; Vistas - Vista a la ciudad; Otras características - Garaje; Balcón; Cocina equipada; Ascensor.",True,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",4401.0,{'typology': 'flat'},"{'subtitle': 'Avenidas Novas, Lisboa', 'title': 'Piso en rua Sousa Lopes'}",True,False,False,False,False,False,,,
33405811,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/43/83/d7/244279306.jpg,1208-4514,30,,625000.0,{'price': {'amount': 625000.0}},flat,sale,177.0,3,3,rua Bom Pastor s/n,Lisboa,Benfica,Fonte Nova -  Calhariz,pt,38.7428082,-9.202647,True,https://www.idealista.pt/imovel/33405811/,,False,good,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3531.0,{'typology': 'flat'},"{'subtitle': 'Benfica, Lisboa', 'title': 'Piso en rua Bom Pastor s/n'}",False,False,False,False,False,False,,,
33405810,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/77/5d/9a/244279281.jpg,1208-4801,23,bj,299000.0,{'price': {'amount': 299000.0}},flat,sale,65.0,2,2,rua Heliodoro Salgado,Lisboa,Arroios,Anjos,pt,38.7238673,-9.1291462,False,https://www.idealista.pt/imovel/33405810/,,True,good,False,False,,4600.0,{'typology': 'flat'},"{'subtitle': 'Arroios, Lisboa', 'title': 'Piso en rua Heliodoro Salgado'}",True,False,False,False,False,False,,,
33405809,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/78/6e/2f/244279267.jpg,1208-4267,16,2,290000.0,{'price': {'amount': 290000.0}},studio,sale,30.0,0,1,"rua da Conceição, 121, F",Lisboa,Santa Maria Maior,Baixa,pt,38.7095904,-9.1383919,False,https://www.idealista.pt/imovel/33405809/,,False,good,False,True,,9667.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'T0 en rua da Conceição, 121, f'}",True,False,False,False,False,False,{'groupDescription': 'Top'},,
33405801,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/0e/2c/39/244278945.jpg,1208-4658,30,3,650000.0,"{'price': {'amount': 650000.0, 'priceDropInfo': {'formerPrice': 685000.0, 'priceDropValue': 35000, 'priceDropPercentage': 5}}}",flat,sale,150.0,4,2,Alto de Santo Amaro,Lisboa,Alcântara,Alto de Santo Amaro,pt,38.7050558,-9.1830167,False,https://www.idealista.pt/imovel/33405801/,"Piso de 4 dormitorios situado en la calle principal y más emblemática de Alcântara y con una altura media de techos de 3,12 metros. Tiene una superficie privada bruta de 150 m2, consta de 4 dormitorios amplios y luminosos, uno de los cuales incluye un encantador y refinado armario. Tiene una amplia cocina totalmente equipada con acceso directo a las escaleras exteriores del edificio, una ubicación ideal. para tomar un descanso y disfrutar del aire presente en el centro de Lisboa. Equipado con frigorífico combinado, microondas, lavavajillas, lavadora y secadora, calentador de agua, horno y campana extractora. También cuenta con una pequeña despensa en el pasillo, ideal para guardar cualquier utensilio de uso diario. Dispone de una amplia estancia que se prepara fácilmente para dividirse en salón y comedor, ideal para momentos de ocio en familia. El salón dispone de amplios ventanales que aportan mucha luminosidad. Este apartamento dispone de 2 baños, uno con ducha y otro con bañera en buen estado.Características adicionales:Ventanas de doble acristalamiento oscilobatientes (presentes en los 4). dormitorios)Condominio organizadoEn sus alrededores podemos encontrar proximidad a todo tipo de comercio, transporte, servicios y algunos puntos de interés como:Supermercados (Mini-Preço, Lidl, etc)Varias pasteleríasFarmacias (Santo Amaro, Correia de Azevedo, Teles, etc)Escuelas (Escola Secundária Dom João de Castro, Rainha Dona Amélia, etc)Instituto Superior de AgronomiaHoteles (Pestana Palace Lisboa)Museo CarrisLx FatoryDocas de AlcântaraEstación de tren de Santo AmaroHospitales (Egas Moniz y CUF Tejo)Ya sea para vivienda privada o para inversión, este apartamento en la calle principal y más emblemática de Alcântara representa una gran oportunidad. Reserva ahora tu visita y no pierdas la posibilidad de adquirir tu futura vivienda, ¡estaré encantado de ayudarte!____________________________ ELEGIR KellerWilliams® SIGNIFICA: Elegir la Red de Asesores Inmobiliarios más eficiente del mercado, capaz de asesorarte y apoyarte en el transacción de compra y venta de su propiedad. Enfocados en capacitación y tecnología para servir mejor a nuestros clientes. Keller Williams es la empresa de Mediación Inmobiliaria más grande del mundo con casi 40 años de trayectoria y es la empresa donde desarrollaron su carrera un número sin precedentes de consultores inmobiliarios, si lo comparamos con cualquier otra empresa del sector. Convirtiéndola en la red con mayor fuerza de ventas en el mercado inmobiliario a nivel mundial, brindando una amplia red de asociados y clientes. Cualquiera que sea el valor de su inversión o venta, siempre tendrá la seguridad de que será entregada a profesionales de primer nivel altamente calificados y con la mejor tecnología orientada al mercado inmobiliario. VENTAJAS: Asesor dedicado durante todo el proceso de compra y venta. Búsqueda permanente de una propiedad a la medida de sus necesidades. Negociación y presentación de propuestas Tecnología de punta para evaluar y comercializar su propiedad. Socios externos que ayudan en la financiación bancaria, registrados en el Banco de Portugal. Socios externos en el ámbito jurídico. Validación de documentación de propiedad. Apoyo en la programación de la Escritura Pública de Compraventa con nuestros socios. Apoyo en la programación y seguimiento del proceso de CPCV (Contrato de Promesa de Compra y Venta) con nuestros socios;______________________________ * ¿Le gustó la presentación que hicimos de esta propiedad? Podemos hacer lo mismo por el tuyo. ¡Contáctanos!** En KW Portugal creemos en compartir como forma de brindar el mejor servicio al cliente, por eso, si eres un profesional del sector y tienes un cliente comprador calificado, ¡contáctame y programa tu visita!*** Este la propiedad es de forma exclusiva y la compartimos con todas las agencias/profesionales inmobiliarios con licencia AMI en base al 50%/50%. Aviso Legal:.",False,good,False,,,4333.0,{'typology': 'flat'},"{'subtitle': 'Alcântara, Lisboa', 'title': 'Piso'}",True,False,False,False,False,False,,,
