propertyCode,thumbnail,externalReference,numPhotos,floor,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,topPlus,parkingSpace,description,highlight,neighborhood,newDevelopmentFinished
29945575,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/89/47/99/124778467.jpg,Duplex,55,5,1590000.0,{'price': {'amount': 1590000.0}},duplex,sale,512.0,3,4,rua Nova dos Mercadores,Lisboa,Parque das Nações,Expo Sul,pt,38.7596963,-9.0946691,False,https://www.idealista.pt/imovel/29945575/,False,good,False,True,3105.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Parque das Nações, Lisboa', 'title': 'Dúplex en rua Nova dos Mercadores'}",True,False,False,True,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}","Apartamento con características únicas en el Parque das Nações! Dúplex, con 512m2 de superficie construida, recién reformado, nuevo, con cocina totalmente equipada y reformada. Gran salón con chimenea, aire acondicionado por conductos en todo el apartamento (frío y calor), además de una sauna seca. Dos grandes terrazas en cada piso. Perfecto para disfrutar del clima de Lisboa, estar al aire libre en una excelente ubicación en el Parque das Nações. ¡Se puede instalar una piscina en una de las terrazas! La propiedad cuenta con 3 plazas de aparcamiento, un amplio trastero en el garaje. Además, el edificio cuenta con un gimnasio privado (uso gratuito) y un ambiente seguro, filmado las 24 horas. Las habitaciones en el segundo piso tienen acceso a un balcón con una vista variada, ya sea al río Tajo o al Parque de las Naciones. Todo con excelente iluminación natural. El edificio está en una excelente ubicación, con supermercados, hospitales, puertos deportivos, oceanarios, escuelas y muchas otras atracciones, ¡todo muy cerca! ¡Habla con el propietario directamente! Estamos disponibles para mostrar la propiedad.",,,
33381392,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/7d/73/c8/244008712.jpg,ZMPT552299,16,bj,590000.0,{'price': {'amount': 590000.0}},flat,sale,98.0,2,3,"rua Gilberto Rola, 57",Lisboa,Estrela,Alcântara,pt,38.7056019,-9.1727452,True,https://www.idealista.pt/imovel/33381392/,False,good,False,True,6020.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Piso en rua Gilberto Rola, 57'}",True,False,False,False,False,False,,,,,
33381353,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/ef/81/0b/242862623.jpg,,48,1,650000.0,{'price': {'amount': 650000.0}},duplex,sale,97.0,2,2,rua da Imprensa Nacional s/n,Lisboa,Santo António,Príncipe Real,pt,38.7167806,-9.1526791,True,https://www.idealista.pt/imovel/33381353/,True,good,False,False,6701.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Santo António, Lisboa', 'title': 'Dúplex en rua da Imprensa Nacional s/n'}",True,False,False,False,False,False,,,,,
33381234,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/b7/dc/36/242860187.jpg,remax.pt/124151132-148,13,2,160000.0,{'price': {'amount': 160000.0}},studio,sale,34.0,0,1,rua de São Lázaro,Lisboa,Arroios,Pena,pt,38.7187976,-9.1388223,False,https://www.idealista.pt/imovel/33381234/,False,good,False,False,4706.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Arroios, Lisboa', 'title': 'T0 en rua de São Lázaro'}",False,False,False,False,False,False,,"Presentamos este fantástico inmueble de tipología T0, situado en el Centro de la Ciudad de Lisboa. Se trata de un 2º piso de fácil acceso. El apartamento ofrece un simpático balcón. Todo el apartamento fue objeto de una remodelación total (a nivel de interiores), donde se cambió toda la canalización, parte eléctrica, cocina, WC, suelo y carpinterías, techo falso, luces de plomo, es decir, fue totalmente renovado encontrándose como nuevo y listo para habitar. Consideramos que se trata de un excelente producto para vivienda propia o incluso para inversión ya que este apartamento está localizado cerca de las zonas con más relevancia turística de la Ciudad, así como de todo tipo de servicios y transportes. ¡Marque ya su Visita! ""Dedicación, Trabajo y Transparencia hacen la Diferencia"" Fantástico Apartamento T0 - Arroios, Lisboa Presentamos este fantástico inmueble de tipología T0, situado en el Centro de la Ciudad de Lisboa. Se trata de un 2º piso de fácil acceso. El apartamento ofrece un simpático balcón. Todo el apartamento fue objeto de una remodelación total (a nivel de interiores), donde se cambió toda la canalización, parte eléctrica, cocina, WC, suelo y carpinterías, techo falso, luces de plomo, es decir, fue totalmente renovado encontrándose como nuevo y listo para habitar. Consideramos que se trata de un excelente producto para vivienda propia o incluso para inversión ya que este apartamento está localizado cerca de las zonas con más relevancia turística de la Ciudad, así como de todo tipo de servicios y transportes. ¡Marque ya su Visita! ""Dedicación, Trabajo y Transparencia hacen la Diferencia"".",,,
33381098,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/7e/51/8c/242831888.jpg,APT1180.V.FMC.d,35,3,1500000.0,{'price': {'amount': 1500000.0}},flat,sale,139.0,3,3,Lapa,Lisboa,Estrela,Lapa,pt,38.7037522,-9.1619528,False,https://www.idealista.pt/imovel/33381098/,True,good,False,True,10791.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Piso'}",True,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,,,
33381014,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/d5/54/39/242805043.jpg,2162,17,,840000.0,{'price': {'amount': 840000.0}},flat,sale,139.0,2,2,Gulbenkian - Praça Espanha,Lisboa,Avenidas Novas,Gulbenkian - Praça Espanha,pt,38.7418242,-9.1526202,False,https://www.idealista.pt/imovel/33381014/,False,good,False,True,6043.0,{'typology': 'flat'},"{'subtitle': 'Avenidas Novas, Lisboa', 'title': 'Piso'}",False,False,False,False,False,False,,,,,
33380987,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/68/b0/1b/244079512.jpg,2203-2170,21,,350000.0,{'price': {'amount': 350000.0}},flat,sale,64.0,2,2,Praça de Espanha - Sete Rios,Lisboa,Campolide,Praça de Espanha - Sete Rios,pt,38.7333173,-9.1662535,False,https://www.idealista.pt/imovel/33380987/,False,good,False,,5469.0,{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Piso'}",False,False,False,False,False,False,,,,,
33380985,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/db/38/92/244077353.jpg,2203-2203,18,,350000.0,{'price': {'amount': 350000.0}},flat,sale,64.0,2,2,Praça de Espanha - Sete Rios,Lisboa,Campolide,Praça de Espanha - Sete Rios,pt,38.7350406,-9.164721,False,https://www.idealista.pt/imovel/33380985/,False,good,False,,5469.0,{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Piso'}",False,False,False,False,False,False,,,,,
33380990,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/7c/b0/74/242802477.jpg,,25,4,695000.0,{'price': {'amount': 695000.0}},flat,sale,107.0,3,3,rua José Carlos dos Santos s/n,Lisboa,Alvalade,Alvalade,pt,38.7463991,-9.1472072,True,https://www.idealista.pt/imovel/33380990/,False,good,False,True,6495.0,{'typology': 'flat'},"{'subtitle': 'Alvalade, Lisboa', 'title': 'Piso en rua José Carlos dos Santos s/n'}",True,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}","Apartamento de tipología T3, con 107 m2 de área bruta privativa, balcones con 16 m2 y una plaza de garaje, excelente estado de conservación, ubicado en el barrio de Alvalade/ Barrio de San Miguel, muy próximo a la rotonda de Entrecampos y Avenida de la República en Lisboa, con una excelente exposición solar. Insertado en el Emprendimiento JCS 7, un edificio contemporáneo integralmente renovado en 2018. Compuesto por áreas confortables, destacando la sala con cerca de 24 m2 y suite totalizando 15 m2. Cocina con 10 m2, totalmente equipada con electrodomésticos de la marca Zanussi. Total de 3 baños. Acabados de calidad cuidadosamente elegidos para garantizar todo el confort, aislamiento térmico y acústico. Pavimento de madera maciza original integralmente recuperado con 2 Cm de espesor, vidrios dobles, cocina equipada y dotada de extrema organización con encimera. Apartamento situado junto a Entrecampos y Avenida de la República, cuenta con excelentes accesos, encontrándose a 5 minutos de distancia del aeropuerto internacional de Lisboa y a escasos metros de las estaciones de metro, tren, autobuses y plaza de Taxis. Es un barrio repleto de historia, con enorme calidad de vida y que invita a cualquier persona a visitar y vivir.",,,
33380956,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/55/88/d5/242802289.jpg,2167 PM (2),16,,269900.0,{'price': {'amount': 269900.0}},flat,sale,92.0,1,1,Portas de Benfica - Mercado de Benfica,Lisboa,Benfica,Portas de Benfica - Mercado de Benfica,pt,38.750128,-9.2065973,False,https://www.idealista.pt/imovel/33380956/,False,good,False,False,2934.0,{'typology': 'flat'},"{'subtitle': 'Benfica, Lisboa', 'title': 'Piso'}",False,False,False,False,False,False,,,,,
33380938,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/43/2e/b5/242801752.jpg,Take Five Apartment,48,4,1900000.0,{'price': {'amount': 1900000.0}},flat,sale,264.0,6,4,rua Gomes Freire s/n,Lisboa,Arroios,Pena,pt,38.7232624,-9.1395843,True,https://www.idealista.pt/imovel/33380938/,True,good,False,True,7197.0,{'typology': 'flat'},"{'subtitle': 'Arroios, Lisboa', 'title': 'Piso en rua Gomes Freire s/n'}",True,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}","Área: 264 m² | Sala espaciosa | 2 habitaciones en suite + 4 habitaciones | 4 baños | Oficina | Piscina | Garaje para 2 coches | Ascensor | Ubicado en el centro de Lisboa | Edificio proyectado por el arquitecto Porfirio Pardal Monteiro Un apartamento generoso con 264 m², situado en el corazón del Campo Mártires da Pátria, en Lisboa. Este inmueble ofrece una sala de estar espaciosa, perfecta para el entretenimiento, complementada por 2 habitaciones en suite y 4 habitaciones adicionales, proporcionando amplio espacio para la familia e invitados. Dispone de 4 baños y una oficina para mayor practicidad, beneficiándose de abundante luz natural, particularmente en la marquesina. La piscina del condominio enriquece el estilo de vida idílico de este hogar, promoviendo el máximo relax. Desde la cocina bien equipada hasta los baños lujosos, cada detalle ha sido meticulosamente planeado para asegurar confort, conveniencia y funcionalidad. Cuenta aún con garaje para 2 coches, acceso por ascensor y una terraza que ofrece comodidad y una excelente experiencia de integración interior/exterior. Proyectado por el renombrado arquitecto Porfirio Pardal Monteiro, la fachada del edificio ostenta el estilo característico de Monteiro, marcado por líneas simples, proporciones armoniosas y una estética refinada. Internamente, el apartamento refleja el compromiso de Monteiro con la forma y la funcionalidad. El diseño ha sido inteligentemente concebido para maximizar la entrada de luz natural y la ventilación, creando un ambiente luminoso y ventilado que amplía la sensación de espacio. Cada división es un testimonio de la habilidad de Monteiro en optimizar el espacio, con ventanas perfectamente integradas que proporcionan una transición suave de una división a otra.",{'groupDescription': 'Top'},,
33380054,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/25/a9/18/242796884.jpg,,26,2,695000.0,{'price': {'amount': 695000.0}},flat,sale,99.0,2,3,rua João Saraiva s/n,Lisboa,Alvalade,São João de Brito,pt,38.7567078,-9.1422866,True,https://www.idealista.pt/imovel/33380054/,False,good,False,True,7020.0,{'typology': 'flat'},"{'subtitle': 'Alvalade, Lisboa', 'title': 'Piso en rua João Saraiva s/n'}",True,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,,,
33380573,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/a9/02/d8/242792927.jpg,124001135-29,20,,750000.0,{'price': {'amount': 750000.0}},flat,sale,94.0,2,2,Av. da Liberdade - Marquês de Pombal,Lisboa,Santo António,Av. da Liberdade - Marquês de Pombal,pt,38.7284145,-9.1468215,False,https://www.idealista.pt/imovel/33380573/,False,good,False,,7979.0,{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Piso'}",False,False,False,False,False,False,,"Apartamento de LUJO en el corazón de Lisboa Descubra este apartamento en el corazón de Lisboa, junto al Marqués de Pombal y a la Avenida de la Libertad, totalmente amueblado con acabados de lujo. Tipo de Propiedad: Apartamento Ubicación: Rua Luciano Cordeiro 116 Año de Construcción: 1987 Área Bruta Privada: 94 m2 Habitaciones: 2 Baños: 2 Ascensor: Sí Este apartamento de 2 dormitorios en venta en el centro de Lisboa, ofrece un espacio cómodo y práctico con acabados de alta calidad. Con dos dormitorios, una suite, ascensor y portero, este apartamento es ideal para quien busca un estilo de vida en el centro de la ciudad cerca de todo.",,,
33380587,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/a6/fc/02/242792882.jpg,Apt_80,41,5,760000.0,{'price': {'amount': 760000.0}},flat,sale,96.0,2,3,rua Sousa Martins,Lisboa,Arroios,São Jorge de Arroios,pt,38.7308728,-9.146986,False,https://www.idealista.pt/imovel/33380587/,False,good,False,True,7917.0,{'typology': 'flat'},"{'subtitle': 'Saldanha - Picoas, Lisboa', 'title': 'Piso en rua Sousa Martins'}",True,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}","Este magnífico apartamento de 2 dormitorios, ubicado en la calle Sousa Martins 21, forma parte del nuevo desarrollo Picoas Belair completado en 2023, caracterizado por acabados de alta calidad y un alto nivel de confort. Condominio con garaje, terraza común y piscina en la azotea. - Características del apartamento: 2 habitaciones en suite, ambas con armarios empotrados Amplio salón con cocina abierta 3 baños Balcón Cocina totalmente equipada con electrodomésticos de alta calidad Grandes ventanales Excelente orientación solar Este-Oeste -Comodidad y modernidad: Este luminoso apartamento ofrece el confort que buscas en el centro de la ciudad. Parte de un desarrollo con garaje subterráneo, el edificio también cuenta con una terraza común en la azotea, que incluye una piscina con impresionantes vistas de la ciudad y el icónico puente 25 de abril. -Ubicación estratégica: Situado junto al Parque Eduardo VII y Saldanha, el apartamento ofrece fácil acceso a todo tipo de transporte y servicios. Una opción ideal para quienes buscan una residencia moderna y práctica, esta propiedad incluye garaje, trastero y todas las comodidades necesarias para una vida urbana sofisticada. Reserve una visita y descubra el lujo y la comodidad de este espacio único. Esto es más que un apartamento; es la máxima expresión de vivir bien en el centro de Lisboa.",,Saldanha - Picoas,
33380488,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/ee/43/09/242772509.jpg,,30,5,850000.0,{'price': {'amount': 850000.0}},flat,sale,151.0,4,2,rua João da Silva,Lisboa,Areeiro,Casal Vistoso,pt,38.7438283,-9.1261029,False,https://www.idealista.pt/imovel/33380488/,False,good,False,True,5629.0,{'typology': 'flat'},"{'subtitle': 'Areeiro, Lisboa', 'title': 'Piso en rua João da Silva'}",True,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,,,
33380439,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/ae/27/ef/242769251.jpg,,58,,690000.0,{'price': {'amount': 690000.0}},chalet,sale,199.0,3,2,Campo Grande,Lisboa,Alvalade,Campo Grande,pt,38.7517184,-9.1556874,False,https://www.idealista.pt/imovel/33380439/,False,renew,False,,3467.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}","{'subtitle': 'Alvalade, Lisboa', 'title': 'Chalet adosado'}",False,False,False,False,False,False,,,,,
33380353,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/df/6d/b8/242766529.jpg,LG3300,21,1,239000.0,{'price': {'amount': 239000.0}},flat,sale,53.0,1,1,Graça,Lisboa,São Vicente,Graça,pt,38.7170427,-9.1328842,False,https://www.idealista.pt/imovel/33380353/,True,good,False,,4509.0,{'typology': 'flat'},"{'subtitle': 'São Vicente, Lisboa', 'title': 'Piso'}",True,False,True,False,False,False,,"Apartamento de 1 dormitorio en Calçada de Santo André - Graça/Lisboa En el corazón de Lisboa, a 3 minutos a pie de la plaza Martim Moniz, se encuentra este apartamento de 53 m2 en Calçada de Santo André. A través de la excelente ubicación del apartamento, el futuro propietario podrá disfrutar de la comodidad de no necesitar utilizar un coche para desplazarse ni para tener acceso a ningún tipo de producto o servicio, ya que encontrará todo lo que necesita a una cómoda distancia a pie. El apartamento está situado en la 1ª planta de un edificio típico de Lisboa y consta de salón, dormitorio, cocina y baño. El dormitorio está orientado hacia el puente, lo que lo convierte en una habitación muy luminosa. A través del balcón de la sala de estar se puede contemplar el Castillo de São Jorge y una vista característica de la ciudad de Lisboa. El dormitorio tiene un pasaje al pasillo que conecta con la sala de estar y la cocina. La cocina tiene espacio suficiente para poder colocar una mesa de comedor manteniendo una buena zona de circulación en esta estancia. Al baño ya le han cambiado la fontanería y dispone de plato de ducha. Equipamiento general:  Cocina de gas; Calentador; Lavavajillas; Refrigerador;  Ventanas de doble acristalamiento. En los alrededores se pueden encontrar varios restaurantes, cafeterías, minimercados y farmacias a menos de 5 minutos a pie, la Plaza Martim Moniz y el metro a menos de 3 minutos a pie, paradas de autobús y tranvía a menos de 3 minutos a pie, numerosos lugares de interés accesibles a pie y el aeropuerto de Lisboa a 15 minutos en coche; No pierdas la oportunidad de visitar este apartamento. Póngase en contacto con nosotros para programar su visita o solicitar más información. 'Toda la información presentada no es vinculante, no exime de la consulta y confirmación de toda la documentación del inmueble'.",,,
