propertyCode,thumbnail,externalReference,numPhotos,floor,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,highlight,topNewDevelopment,topPlus,parkingSpace,newDevelopmentFinished,neighborhood
33281811,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/2e/18/d6/238764946.jpg,C0364-02740,10,bj,990000.0,{'price': {'amount': 990000.0}},flat,sale,108.0,2,1,Campo de Santana - Santa Marta,Lisboa,Santo António,Campo de Santana - Santa Marta,pt,38.7193,-9.1432202,False,https://www.idealista.pt/empreendimento/33281811/,"El Telhal 72 Liberdade está compuesto por 16 apartamentos, de los cuales quedan 11, distribuidos en seis plantas. La propuesta de arquitectura es moderna, buscando espacios amplios y luminosos, y los acabados de alta calidad han sido cuidadosamente seleccionados. La fachada del edificio también ha sido cuidadosamente rehabilitada, respetando el tradicional trazado lisboeta. Con tipologías entre el T1 y el T3+1 Dúplex y áreas brutas privadas entre los 65m2 y los 309m2, todos los apartamentos cuentan con balcones u otras áreas exteriores. Destacan especialmente las generosas terrazas de las fracciones de la planta baja y del ático. Las plantas superiores gozan de una vista despejada sobre la ciudad y el Jardín del Torel. El sótano ofrece cinco plazas de aparcamiento, trastero para todas las fracciones, y pone a disposición un servicio compartido de coche eléctrico (Citroën Ami). Una propuesta de vivienda llena de carácter, a dos pasos de la Avenida da Liberdade. ¡Cosmopolita y elegante, así es el Telhal72 Liberdade!",False,newdevelopment,True,True,9167.0,{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,
33281808,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/e3/b5/6a/238766215.jpg,C0364-02748,10,,3025000.0,{'price': {'amount': 3025000.0}},duplex,sale,218.0,2,1,Campo de Santana - Santa Marta,Lisboa,Santo António,Campo de Santana - Santa Marta,pt,38.7204899,-9.1418888,False,https://www.idealista.pt/empreendimento/33281808/,"El Telhal 72 Liberdade está compuesto por 16 apartamentos, de los cuales quedan 11, distribuidos en seis plantas. La propuesta de arquitectura es moderna, buscando espacios amplios y luminosos, y los acabados de alta calidad han sido cuidadosamente seleccionados. La fachada del edificio también ha sido cuidadosamente rehabilitada, respetando el tradicional trazado lisboeta. Con tipologías entre el T1 y el T3+1 Dúplex y áreas brutas privadas entre los 65m2 y los 309m2, todos los apartamentos cuentan con balcones u otras áreas exteriores. Destacan especialmente las generosas terrazas de las fracciones de la planta baja y del ático. Las plantas superiores gozan de una vista despejada sobre la ciudad y el Jardín del Torel. El sótano ofrece cinco plazas de aparcamiento, trastero para todas las fracciones, y pone a disposición un servicio compartido de coche eléctrico (Citroën Ami). Una propuesta de vivienda llena de carácter, a dos pasos de la Avenida da Liberdade. ¡Cosmopolita y elegante, así es el Telhal72 Liberdade!",False,newdevelopment,True,True,13876.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Santo António, Lisboa', 'title': 'Dúplex'}",True,False,False,False,,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,
33281805,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/36/d3/33/238764948.jpg,C0364-02744,9,2,1111000.0,{'price': {'amount': 1111000.0}},flat,sale,113.0,2,1,Campo de Santana - Santa Marta,Lisboa,Santo António,Campo de Santana - Santa Marta,pt,38.7180261,-9.1407416,False,https://www.idealista.pt/empreendimento/33281805/,,False,newdevelopment,True,True,9832.0,{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,
33281821,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/2e/18/d6/238764946.jpg,C0364-02746,9,3,1155000.0,{'price': {'amount': 1155000.0}},flat,sale,112.0,2,1,Campo de Santana - Santa Marta,Lisboa,Santo António,Campo de Santana - Santa Marta,pt,38.7210323,-9.1418693,False,https://www.idealista.pt/empreendimento/33281821/,,False,newdevelopment,True,True,10313.0,{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,
33281806,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/36/d3/33/238764948.jpg,C0364-02747,9,,1925000.0,{'price': {'amount': 1925000.0}},duplex,sale,150.0,4,2,Campo de Santana - Santa Marta,Lisboa,Santo António,Campo de Santana - Santa Marta,pt,38.7215056,-9.1431199,False,https://www.idealista.pt/empreendimento/33281806/,,False,newdevelopment,True,True,12833.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Santo António, Lisboa', 'title': 'Dúplex'}",True,False,False,False,,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,
33281779,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/36/d3/33/238764948.jpg, C0364-02739,10,bj,770000.0,{'price': {'amount': 770000.0}},flat,sale,72.0,1,1,Campo de Santana - Santa Marta,Lisboa,Santo António,Campo de Santana - Santa Marta,pt,38.7198127,-9.1405569,False,https://www.idealista.pt/empreendimento/33281779/,,False,newdevelopment,True,True,10694.0,{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,
33281802,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/1a/5e/89/238764923.jpg,C0364-02743,9,2,792000.0,{'price': {'amount': 792000.0}},flat,sale,71.0,1,1,Campo de Santana - Santa Marta,Lisboa,Santo António,Campo de Santana - Santa Marta,pt,38.7192778,-9.1417976,False,https://www.idealista.pt/empreendimento/33281802/,,False,newdevelopment,True,True,11155.0,{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,
33282075,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/02/ae/85/238774737.jpg,CB10-0084,16,2,235000.0,{'price': {'amount': 235000.0}},flat,sale,74.0,2,1,rua Francisco Pereira de Sousa,Lisboa,São Domingos de Benfica,Estrada de Benfica,pt,38.7454851,-9.177244,False,https://www.idealista.pt/imovel/33282075/,,True,renew,False,False,3176.0,{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Piso en rua Francisco Pereira de Sousa'}",True,False,False,False,,False,False,,,
33281988,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/cf/5c/6e/238773043.jpg,CB10-0083,17,1,255000.0,{'price': {'amount': 255000.0}},flat,sale,80.0,3,1,rua Francisco Pereira de Sousa,Lisboa,São Domingos de Benfica,Estrada de Benfica,pt,38.7432753,-9.176784,False,https://www.idealista.pt/imovel/33281988/,"Apartamento para remodelación total. Las obras en la fachada e interior del edificio serán realizadas por el propietario actual. Existen otros 3 apartamentos en el mismo edificio, que pueden ser vendidos en conjunto. En un barrio familiar, residencial y con varios puntos de comercio tradicional, tiendas de diseño y mobiliario, cafés y restaurantes. Zona céntrica, facilidad de accesos, proximidad de transportes públicos, y varios equipamientos sociales, Mercado de São Domingos de Benfica, Metropolitano del Alto dos Moinhos, Hospital de la Cruz Roja, Jardín Zoológico. Edificio de renta compuesto de 3 plantas, fachada estucada, fachada para la calle Francisco Pereira de Sousa; tiene 3 puertas y 1 ventana en la planta baja y 4 ventanas, siendo 1 para iluminación de la escalera en cada una de las plantas 1ª y 2ª. Fachada para la carretera de Benfica, tiene portón en la planta baja, siendo 1 en la esquina y 3 ventanas en cada planta, siendo una de ellas un balcón. Sobre nosotros: Coldwell Banker es la red inmobiliaria más antigua y exitosa del mundo. Fundada en 1906 por el joven Colbert Coldwell, es considerada la startup original del mercado inmobiliario. Identificadora de tendencias, cultura, valores y profesionalismo, es hoy la marca más reconocida del mercado inmobiliario.",True,renew,False,False,3188.0,{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Piso en rua Francisco Pereira de Sousa'}",True,False,False,False,,False,False,,,
33282037,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/df/70/9b/237910558.jpg,PF32742,24,2,805000.0,{'price': {'amount': 805000.0}},flat,sale,111.0,2,2,Arco do Cego,Lisboa,Areeiro,Arco do Cego,pt,38.7366691,-9.1407413,False,https://www.idealista.pt/empreendimento/33282037/,,False,newdevelopment,True,True,7252.0,{'typology': 'flat'},"{'subtitle': 'Areeiro, Lisboa', 'title': 'Piso'}",False,False,False,False,,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,
33282006,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/6d/6c/b2/238771680.jpg,DÚP_7028,21,2,730000.0,{'price': {'amount': 730000.0}},duplex,sale,136.0,3,3,Príncipe Real - São Bento,Lisboa,Misericórdia,Príncipe Real - São Bento,pt,38.7154556,-9.1539555,False,https://www.idealista.pt/imovel/33282006/,,False,good,False,,5368.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Misericórdia, Lisboa', 'title': 'Dúplex'}",True,False,False,False,{'groupDescription': 'Top'},False,False,,,
33241951,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/d9/20/6f/237022920.jpg,125611093-14,25,2,350000.0,"{'price': {'amount': 350000.0, 'priceDropInfo': {'formerPrice': 367000.0, 'priceDropValue': 17000, 'priceDropPercentage': 5}}}",flat,sale,95.0,3,2,rua Arco do Carvalhão s/n,Lisboa,Campo de Ourique,Prazeres - Maria Pia,pt,38.7213405,-9.1704095,True,https://www.idealista.pt/imovel/33241951/,"Apartamento de 3 habitaciones en Campo de Ourique, Rua Arco Carvalhão Este luminoso apartamento de tres habitaciones, originalmente un apartamento de 2 habitaciones, ha sido hábilmente transformado en un espacioso apartamento de 3 habitaciones, ofreciendo un ambiente acogedor y confortable. Ubicado en el corazón de Lisboa en Campo de Ourique, en la Rua do Arco Carvalhão, esta propiedad está situada en el segundo piso de un edificio en excelentes condiciones, proporcionando una atmósfera tranquila y serena. Campo de Ourique es más que un barrio residencial; es una comunidad vibrante y dinámica que combina el encanto de una pequeña ciudad con la conveniencia de la vida urbana. Reconocido como uno de los barrios más prestigiosos de Lisboa, Campo de Ourique ofrece una calidad de vida excepcional, con una amplia gama de comercios locales, servicios y escuelas de renombre, como los Salesianos, Pedro Nunes, Manuel da Maia y la Escuela de Hostelería y Turismo de Lisboa. El apartamento consta de una amplia sala de estar, una cocina totalmente equipada, tres habitaciones bien iluminadas y un baño completo. Su distribución inteligente y espacios generosos ofrecen comodidad y funcionalidad para el día a día. No pierda la oportunidad de conocer esta propiedad personalmente y descubrir todos los detalles que hacen de esta propiedad una excelente opción para vivir en Campo de Ourique. No pierda más tiempo, reserve su visita ahora. Nota: Toda la información presentada está sujeta a confirmación y no puede ser considerada vinculante.",False,good,False,False,3684.0,{'typology': 'flat'},"{'subtitle': 'Campo de Ourique, Lisboa', 'title': 'Piso en rua Arco do Carvalhão s/n'}",False,False,False,False,,False,False,,,
33281819,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/b3/b0/00/238768198.jpg,120992654-212,41,6,1650000.0,{'price': {'amount': 1650000.0}},flat,sale,269.0,4,4,"rua João de Oliveira Miguens, 3",Lisboa,Alcântara,Largo do Calvário - Lx Factory,pt,38.7050028,-9.1747015,True,https://www.idealista.pt/imovel/33281819/,"Apartamento de 4 habitaciones | Condominio Alcántara Río | Lujo Disfruta de una vida de lujo y confort en este espectacular apartamento de 4 habitaciones, situado en la última planta del condominio ""Alcántara Río"". Con una vista impresionante sobre el río Tajo, este apartamento ofrece una combinación perfecta de elegancia, sofisticación y comodidad. Características del apartamento: Salón espacioso: El salón principal tiene una superficie increíble, inundada de luz natural y diseñada para proporcionar un ambiente acogedor y elegante. Ideal para recibir visitas o relajarse en familia, con impresionantes vistas sobre el río Tajo. Cocina totalmente equipada: Equipada con electrodomésticos de alta gama, incluyendo cocina, horno, campana extractora, frigorífico, lavavajillas, lavadora y microondas. Ofrece amplio espacio de almacenamiento y encimeras en materiales de calidad. Cuatro habitaciones: Dos de las habitaciones son suites con bastante espacio, proporcionando privacidad y confort. Las otras dos habitaciones son igualmente generosas en espacio y luminosidad. Dos baños completos: Además de los dos baños privados de las suites, el apartamento dispone de dos baños completos adicionales para apoyo a las habitaciones y visitas. Vista panorámica sobre el río Tajo: Situado en la última planta del edificio, este apartamento ofrece una vista impresionante e ininterrumpida sobre el río Tajo, proporcionando momentos verdaderamente memorables. Dos plazas de garaje y trastero: Para su comodidad, el apartamento incluye dos plazas de garaje y un trastero para almacenamiento adicional. Condominio privado: Insertado en un condominio privado, este apartamento ofrece seguridad, privacidad y una serie de comodidades exclusivas para sus residentes. Ven a visitar y deslumbrarte con este apartamento.",True,good,False,True,6134.0,{'typology': 'flat'},"{'subtitle': 'Alcântara, Lisboa', 'title': 'Piso en rua João de Oliveira Miguens, 3'}",True,True,False,False,{'groupDescription': 'Top'},False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
33281796,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/fa/a4/b9/240388532.jpg,LUKE2024_A004,21,1,570000.0,{'price': {'amount': 570000.0}},flat,sale,73.0,1,2,Chiado,Lisboa,Santa Maria Maior,Chiado,pt,38.7075066,-9.1378896,False,https://www.idealista.pt/imovel/33281796/,,True,good,False,True,7808.0,{'typology': 'flat'},"{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Piso'}",False,False,False,False,,False,False,,,
