propertyCode,thumbnail,externalReference,numPhotos,floor,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,hasVideo,status,newDevelopment,hasLift,parkingSpace,newDevelopmentFinished,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,highlight,topNewDevelopment,topPlus,description,neighborhood
33330361,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/21/f3/50/240691535.jpg,C0407-00395,6,,820000.0,{'price': {'amount': 820000.0}},flat,sale,108.0,2,2,Centro,Lisboa,Campolide,Centro,pt,38.727076,-9.1625258,False,https://www.idealista.pt/imovel/33330361/,True,good,False,True,,,7593.0,{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Piso'}",True,True,False,False,,False,False,,
33330343,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/9e/cc/b4/240691518.jpg,C0407-00397,6,,770000.0,{'price': {'amount': 770000.0}},flat,sale,101.0,2,2,Centro,Lisboa,Campolide,Centro,pt,38.7246609,-9.162263,False,https://www.idealista.pt/imovel/33330343/,True,good,False,True,,,7624.0,{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Piso'}",True,True,False,False,,False,False,,
33330339,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/cf/f2/1f/240691494.jpg,C0407-00394,6,,730000.0,{'price': {'amount': 730000.0}},flat,sale,93.0,2,2,Centro,Lisboa,Campolide,Centro,pt,38.7252501,-9.1618509,False,https://www.idealista.pt/imovel/33330339/,True,good,False,True,,,7849.0,{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Piso'}",True,True,False,False,,False,False,,
33330351,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/5b/d3/0e/240691486.jpg,C0407-00393,6,,370000.0,{'price': {'amount': 370000.0}},studio,sale,45.0,0,1,Centro,Lisboa,Campolide,Centro,pt,38.7239743,-9.1590694,False,https://www.idealista.pt/imovel/33330351/,True,good,False,True,,,8222.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Campolide, Lisboa', 'title': 'T0'}",True,True,False,False,,False,False,"Viva al ritmo de la ciudad en una de las zonas más nobles de Lisboa, las Amoreiras. Diseñado por uno de los estudios de arquitectura más prestigiosos de Europa, Saraiva + Associados, este proyecto de impactantes líneas modernas ofrece un total de 150 apartamentos (últimas fracciones). Los espacios comunes incluyen azotea con jardín y terraza, piscina interior y exterior, gimnasio y también varios espacios comerciales en la planta baja. La proximidad al centro de la ciudad, en particular la Avenida da Liberdade, de espacios comerciales como el Centro Comercial Amoreiras, de buenas escuelas y de espacios verdes, permite disfrutar con la mayor comodidad de lo mejor que Lisboa tiene para ofrecer. Simultáneamente, esta ubicación permite el acceso inmediato a las principales salidas de la ciudad, ya sea hacia Cascais y Sintra, o hacia el sur a través del Puente 25 de Abril. Paquete de inversor, amueblado y con un 5% de rendimiento durante 3 años (para algunos apartamentos).",
33330066,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/01/00/6d/240681627.jpg,,17,2,458000.0,{'price': {'amount': 458000.0}},flat,sale,84.0,2,1,Vila Ribeiro Seabra,Lisboa,Belém,Pedrouços,pt,38.6928491,-9.2147216,False,https://www.idealista.pt/imovel/33330066/,False,good,False,False,,,5452.0,{'typology': 'flat'},"{'subtitle': 'Belém, Lisboa', 'title': 'Piso en Vila Ribeiro Seabra'}",True,False,False,False,,False,False,"¡Apartamento de 2 habitaciones en venta! Esta propiedad ofrece acabados de alta calidad y se encuentra en un edificio de solo 3 fracciones. Con nueva construcción y alta eficiencia energética (nivel A), este apartamento cuenta con una sala con cocina equipada, cocina con armarios lacados y encimera en silestone Zeus (blanco), y 2 habitaciones con armario empotrado y 1 baño. Además, cuenta con preinstalación de aire acondicionado, panel solar para calentamiento de agua y ventanas oscilobatientes con persianas eléctricas, garantizando comodidad y practicidad. Las ventanas de altura completa en la fachada trasera permiten la entrada de mucha luz natural. Ubicado en una zona muy valorada de Belém, cerca de varios edificios rehabilitados y con proyectos de rehabilitación en marcha. A solo 8 minutos del CCB (Centro Cultural de Belém) y a 6 minutos a pie del Jardín de la Torre de Belém. ¡No pierda esta oportunidad!",
33329980,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/3e/2f/e2/240678581.jpg,3171251-87,31,bj,590000.0,{'price': {'amount': 590000.0}},duplex,sale,98.0,2,3,rua Gilberto Rola,Lisboa,Estrela,Alcântara,pt,38.7049217,-9.1719352,False,https://www.idealista.pt/imovel/33329980/,True,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,6020.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Estrela, Lisboa', 'title': 'Dúplex en rua Gilberto Rola'}",True,False,False,False,,False,False,,
33330013,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/5e/37/23/240679773.jpg,CB03-0885,29,3,269900.0,{'price': {'amount': 269900.0}},flat,sale,74.0,2,1,"rua Montepio Geral, 26",Lisboa,São Domingos de Benfica,Estrada de Benfica,pt,38.7454098,-9.1823131,True,https://www.idealista.pt/imovel/33330013/,True,good,False,,,,3647.0,{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Piso en rua Montepio Geral, 26'}",False,False,False,False,,False,False,"Bienvenido a este apartamento de 2 dormitorios, situado en una 3ª planta, con balcón y terraza acristalada cerrada.  Este apartamento también cuenta con gas, luz y fontanería ya cambiadas, así como doble acristalamiento en todas las ventanas y aire acondicionado en los dormitorios y salón.  Muy bien ubicado, al lado de la carretera del Benfica, en la Rua do Montepio Geral, en São Domingos de Benfica, con una parada de autobús a menos de 200 metros y la estación de metro Alto dos Moinhos a 650 metros. Esta zona cuenta con todo tipo de servicios y comercio, desde restaurantes, cafeterías, farmacia, entre otros, como Continente, y todo ello es perfectamente accesible a pie. La distribución del apartamento es la siguiente: Al entrar en la casa hay un recibidor, que da acceso a todas las estancias de la casa. En este recibidor también puedes encontrar dos despensas súper útiles para tu almacenaje. Yendo a su lado izquierdo encontrará la cocina y, en la puerta inmediatamente al lado, uno de los dormitorios del apartamento, este con una terraza acristalada cerrada. Caminando por el pasillo se encuentra el baño, que está equipado con una bañera y, al llegar al final del pasillo, se encuentra la sala de estar, que es lo suficientemente grande como para hacer dos áreas, sala de estar y comedor, y el segundo dormitorio del apartamento, que tiene un gran balcón en común. ¡No pierdas más tiempo, ponte en contacto ahora y conoce tu próximo hogar!",
33330022,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/47/9c/89/240680090.jpg,122181173-232,18,1,290000.0,{'price': {'amount': 290000.0}},flat,sale,50.0,2,1,rua Capitão Henrique Galvão,Lisboa,Areeiro,Bairro dos Actores,pt,38.7383971,-9.1296958,False,https://www.idealista.pt/imovel/33330022/,False,good,False,False,,,5800.0,{'typology': 'flat'},"{'subtitle': 'Areeiro, Lisboa', 'title': 'Piso en rua Capitão Henrique Galvão'}",True,False,False,False,,False,False,,
33329887,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/30/bc/12/240675384.jpg,ILX-023/24- N,30,3,195000.0,{'price': {'amount': 195000.0}},flat,sale,44.0,1,1,Olivais,Lisboa,Olivais,,pt,38.7765269,-9.1188757,False,https://www.idealista.pt/imovel/33329887/,True,good,False,True,,,4432.0,{'typology': 'flat'},"{'subtitle': 'Olivais, Lisboa', 'title': 'Piso'}",False,False,False,False,,False,False,"Piso de 1 dormitorio en edificio con dos ascensores, con vistas despejadas.  Excelente exposición al sol.  Trastero en la buhardilla.  A 4 minutos a pie del Metro Encarnação y cerca de todo tipo de comercios, servicios y transportes en Olivais Norte. Excelente oportunidad para inversión o para vivienda propia. Características específicas: 44 m² de superficie habitable, 40 m² útiles T1 1 baño De segunda mano/vivienda Edificio construido en 1967 25€ Valor del condominio 3ª planta Con ascensor.",
33329885,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/78/c6/9b/241066116.jpg,L0404/24,14,bj,369900.0,{'price': {'amount': 369900.0}},flat,sale,78.0,2,2,Estrada de Benfica,Lisboa,São Domingos de Benfica,Estrada de Benfica,pt,38.7447773,-9.1783555,False,https://www.idealista.pt/imovel/33329885/,True,good,False,False,,,4742.0,{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,"Apartamento de 2 dormitorios en FASE DE REFORMA TOTAL, en SÃO DOMINGOS DE BENFICA, LISBOA. El apartamento se entregará totalmente reformado y EQUIPADO y AMUEBLADO y cuenta con las siguientes divisiones: Salón con Cocina 35m2 1 Suite 15m2 con Armario  1 Dormitorio con Armario 14m2 Baño completo 3m2 PATIO 11m2 La cocina tiene muebles blancos; Azulejos en toda la pared detrás de los muebles; horno, vitrocerámica, campana extractora, lavavajillas empotrado, lavadora empotrada, termoacumulador y barra frigorífica empotrada;  Marcos de ventanas lacados en blanco con doble acristalamiento y topes de oscilos.  Falso techo con luces LED incorporadas, en toda la vivienda. Preinstalación de aire acondicionado. Dos frentes El Edificio fue TOTALMENTE RECUPERADO (Techo, Columnas de Agua, Electricidad y Alcantarillado, Fachadas, Escaleras, Medidores, Puerta del Edificio. Situado en el centro de Lisboa, en un distrito familiar, al lado de todo tipo de transporte público, comercio, servicios y buen acceso por carretera. No dejes pasar esta oportunidad y ven a visitarnos. Para obtener más información, póngase en contacto con nuestra tienda o envíe una solicitud de contacto.",
33329884,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/4e/b1/93/240675114.jpg,APA_9677,31,3,1700000.0,"{'price': {'amount': 1700000.0, 'priceDropInfo': {'formerPrice': 1900000.0, 'priceDropValue': 200000, 'priceDropPercentage': 11}}}",flat,sale,186.0,4,3,Chiado - Pç. de Camões,Lisboa,Misericórdia,Chiado - Pç. de Camões,pt,38.7059944,-9.1431193,False,https://www.idealista.pt/imovel/33329884/,False,good,False,True,,,9140.0,{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Piso'}",True,False,False,False,{'groupDescription': 'Top'},False,False,,
33329881,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/38/f9/a5/240688797.jpg,PMR350035,22,,259900.0,{'price': {'amount': 259900.0}},flat,sale,41.0,1,1,Beato,Lisboa,Beato,,pt,38.727464,-9.1128698,False,https://www.idealista.pt/imovel/33329881/,True,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,6339.0,{'typology': 'flat'},"{'subtitle': 'Beato, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,"Apartamento de 1 dormitorio en Beato Este apartamento en buen estado consta de una sala con espacio para sala y comedor y un balcón al contrafrente que te brinda un espacio cómodo para disfrutar de toda la tranquilidad, sin el ruido de las calles más transitadas y bajo el sol. Un excelente rincón de lectura o incluso para secar la ropa desde un punto de vista más práctico. La cocina americana está separada de la sala de estar por un mostrador, que puede brindar apoyo durante las comidas.   Un baño completo, recibidor y un dormitorio de buen tamaño con armario empotrado de pared a pared. Tiene buena luminosidad y un único frente orientado al oeste. El edificio bien construido tiene una amplia entrada, portero físico y dos ascensores. 1 plaza de aparcamiento en el sótano. Zona céntrica, junto a la zona de ribera con variedad de comercios (restaurantes, cafeterías, supermercado en la misma puerta) y servicios nada más poner un pie en la calle. Está al lado del Centro Comercial Tajo. Con buenas opciones de transporte, cerca se encuentran los siguientes autobuses También cuenta con la estación de tren (línea U) y transporte al Ferry (YB). Buen acceso al centro de Lisboa, al Parque das Nações y al aeropuerto. ¡No pierdas esta oportunidad, reserva tu visita ahora! Si desea conocer las condiciones del crédito habitacional para la compra de esta propiedad, puede contactarnos, podemos ayudarlo a encontrar las mejores soluciones en xfin PMR SOLUTIONS (Moreira y Miró Rodrigues - Mediação Imobiliária, Lda. , Intermediaria de Crédito Vinculada Registrada en el Banco de Portugal nº 0001068.",
33161312,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/7e/4e/db/244235541.jpg,1204-4459,94,3,1300000.0,{'price': {'amount': 1300000.0}},flat,sale,509.0,5,5,Santa Clara,Lisboa,Santa Clara,,pt,38.7846215,-9.1466892,False,https://www.idealista.pt/imovel/33161312/,False,good,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,2554.0,{'typology': 'flat'},"{'subtitle': 'Santa Clara, Lisboa', 'title': 'Piso'}",False,False,False,False,,False,False,,
33329739,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/cb/e9/e2/240690241.jpg,116439,28,1,190000.0,{'price': {'amount': 190000.0}},studio,sale,38.0,0,1,Beato,Lisboa,Beato,,pt,38.7276908,-9.111855,False,https://www.idealista.pt/imovel/33329739/,True,good,False,,,,5000.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Beato, Lisboa', 'title': 'T0'}",True,False,False,False,,False,False,ref: 116439.,
33329659,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/2b/2c/e6/244714292.jpg,W-02VDJL,27,,580000.0,{'price': {'amount': 580000.0}},flat,sale,135.0,2,2,Centro,Lisboa,Campo de Ourique,Centro,pt,38.7154961,-9.1700005,False,https://www.idealista.pt/imovel/33329659/,True,good,False,,,,4296.0,{'typology': 'flat'},"{'subtitle': 'Campo de Ourique, Lisboa', 'title': 'Piso'}",True,False,True,False,{'groupDescription': 'Top'},False,False,,
33329462,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/65/97/c6/244208829.jpg,1217-3642,21,,1980000.0,{'price': {'amount': 1980000.0}},flat,sale,350.0,4,4,rua de São João da Mata s/n,Lisboa,Estrela,Santos-o-Velho - Madragoa,pt,38.7080072,-9.1585933,True,https://www.idealista.pt/imovel/33329462/,False,good,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,5657.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Piso en rua de São João da Mata s/n'}",True,False,False,False,,False,False,,
33329658,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/f9/6d/87/240668152.jpg,P24-232,20,1,419900.0,{'price': {'amount': 419900.0}},flat,sale,82.0,2,2,estrada da Luz,Lisboa,São Domingos de Benfica,Laranjeiras,pt,38.7510456,-9.1748227,False,https://www.idealista.pt/imovel/33329658/,False,good,False,False,,,5121.0,{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Piso en estrada da Luz'}",False,False,False,False,,False,False,,
33323104,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/b5/c6/3a/240557548.jpg,APA_522_A,9,,295000.0,{'price': {'amount': 295000.0}},studio,sale,38.0,0,1,Alto de Santo Amaro,Lisboa,Alcântara,Alto de Santo Amaro,pt,38.7012077,-9.1856252,False,https://www.idealista.pt/imovel/33323104/,False,good,False,True,,,7763.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Alcântara, Lisboa', 'title': 'T0'}",True,False,False,False,,False,False,,
